item2318,18.99,desc2318,
item2319,19.99,desc2319,
item2320,20.99,desc2320,
item2321,21.99,desc2321,
item2322,22.99,desc2322,
item2323,23.99,desc2323,
item2324,24.99,desc2324,
item2325,25.99,desc2325,
item2326,26.99,desc2326,
item2327,27.99,desc2327,
item2328,28.99,desc2328,
item2329,29.99,desc2329,
item2330,30.99,desc2330,
item2331,31.99,desc2331,
item2332,32.99,desc2332,
item2333,33.99,desc2333,
item2334,34.99,desc2334,
item2335,35.99,desc2335,
item2336,36.99,desc2336,
item2337,37.99,desc2337,
item2338,38.99,desc2338,
item2339,39.99,desc2339,
item2340,40.99,desc2340,
item2341,41.99,desc2341,
item2342,42.99,desc2342,
item2343,43.99,desc2343,
item2344,44.99,desc2344,
item2345,45.99,desc2345,
item2346,46.99,desc2346,
item2347,47.99,desc2347,
item2348,48.99,desc2348,
item2349,49.99,desc2349,
item2350,50.99,desc2350,
item2351,51.99,desc2351,
item2352,52.99,desc2352,
item2353,53.99,desc2353,
item2354,54.99,desc2354,
item2355,55.99,desc2355,
item2356,56.99,desc2356,
item2357,57.99,desc2357,
item2358,58.99,desc2358,
item2359,59.99,desc2359,
item2360,60.99,desc2360,
item2361,61.99,desc2361,
item2362,62.99,desc2362,
item2363,63.99,desc2363,
item2364,64.99,desc2364,
item2365,65.99,desc2365,
item2366,66.99,desc2366,
item2367,67.99,desc2367,
item2368,68.99,desc2368,
item2369,69.99,desc2369,
item2370,70.99,desc2370,
item2371,71.99,desc2371,
item2372,72.99,desc2372,
item2373,73.99,desc2373,
item2374,74.99,desc2374,
item2375,75.99,desc2375,
item2376,76.99,desc2376,
item2377,77.99,desc2377,
item2378,78.99,desc2378,
item2379,79.99,desc2379,
item2380,80.99,desc2380,
item2381,81.99,desc2381,
item2382,82.99,desc2382,
item2383,83.99,desc2383,
item2384,84.99,desc2384,
item2385,85.99,desc2385,
item2386,86.99,desc2386,
item2387,87.99,desc2387,
item2388,88.99,desc2388,
item2389,89.99,desc2389,
item2390,90.99,desc2390,
item2391,91.99,desc2391,
item2392,92.99,desc2392,
item2393,93.99,desc2393,
item2394,94.99,desc2394,
item2395,95.99,desc2395,
item2396,96.99,desc2396,
item2397,97.99,desc2397,
item2398,98.99,desc2398,
item2399,99.99,desc2399,
item2400,0.99,desc2400,
item2401,1.99,desc2401,
item2402,2.99,desc2402,
item2403,3.99,desc2403,
item2404,4.99,desc2404,
item2405,5.99,desc2405,
item2406,6.99,desc2406,
item2407,7.99,desc2407,
item2408,8.99,desc2408,
item2409,9.99,desc2409,
item2410,10.99,desc2410,
item2411,11.99,desc2411,
item2412,12.99,desc2412,
item2413,13.99,desc2413,
item2414,14.99,desc2414,
item2415,15.99,desc2415,
item2416,16.99,desc2416,
item2417,17.99,desc2417,
item2418,18.99,desc2418,
item2419,19.99,desc2419,
item2420,20.99,desc2420,
item2421,21.99,desc2421,
item2422,22.99,desc2422,
item2423,23.99,desc2423,
item2424,24.99,desc2424,
item2425,25.99,desc2425,
item2426,26.99,desc2426,
item2427,27.99,desc2427,
item2428,28.99,desc2428,
item2429,29.99,desc2429,
item2430,30.99,desc2430,
item2431,31.99,desc2431,
item2432,32.99,desc2432,
item2433,33.99,desc2433,
item2434,34.99,desc2434,
item2435,35.99,desc2435,
item2436,36.99,desc2436,
item2437,37.99,desc2437,
item2438,38.99,desc2438,
item2439,39.99,desc2439,
item2440,40.99,desc2440,
item2441,41.99,desc2441,
item2442,42.99,desc2442,
item2443,43.99,desc2443,
item2444,44.99,desc2444,
item2445,45.99,desc2445,
item2446,46.99,desc2446,
item2447,47.99,desc2447,
item2448,48.99,desc2448,
item2449,49.99,desc2449,
item2450,50.99,desc2450,
item2451,51.99,desc2451,
item2452,52.99,desc2452,
item2453,53.99,desc2453,
item2454,54.99,desc2454,
item2455,55.99,desc2455,
item2456,56.99,desc2456,
item2457,57.99,desc2457,
item2458,58.99,desc2458,
item2459,59.99,desc2459,
item2460,60.99,desc2460,
item2461,61.99,desc2461,
item2462,62.99,desc2462,
item2463,63.99,desc2463,
item2464,64.99,desc2464,
item2465,65.99,desc2465,
item2466,66.99,desc2466,
item2467,67.99,desc2467,
item2468,68.99,desc2468,
item2469,69.99,desc2469,
item2470,70.99,desc2470,
item2471,71.99,desc2471,
item2472,72.99,desc2472,
item2473,73.99,desc2473,
item2474,74.99,desc2474,
item2475,75.99,desc2475,
item2476,76.99,desc2476,
item2477,77.99,desc2477,
item2478,78.99,desc2478,
item2479,79.99,desc2479,
item2480,80.99,desc2480,
item2481,81.99,desc2481,
item2482,82.99,desc2482,
item2483,83.99,desc2483,
item2484,84.99,desc2484,
item2485,85.99,desc2485,
item2486,86.99,desc2486,
item2487,87.99,desc2487,
item2488,88.99,desc2488,
item2489,89.99,desc2489,
item2490,90.99,desc2490,
item2491,91.99,desc2491,
item2492,92.99,desc2492,
item2493,93.99,desc2493,
item2494,94.99,desc2494,
item2495,95.99,desc2495,
item2496,96.99,desc2496,
item2497,97.99,desc2497,
item2498,98.99,desc2498,
item2499,99.99,desc2499,
item2500,0.99,desc2500,
item2501,1.99,desc2501,
item2502,2.99,desc2502,
item2503,3.99,desc2503,
item2504,4.99,desc2504,
item2505,5.99,desc2505,
item2506,6.99,desc2506,
item2507,7.99,desc2507,
item2508,8.99,desc2508,
item2509,9.99,desc2509,
item2510,10.99,desc2510,
item2511,11.99,desc2511,
item2512,12.99,desc2512,
item2513,13.99,desc2513,
item2514,14.99,desc2514,
item2515,15.99,desc2515,
item2516,16.99,desc2516,
item2517,17.99,desc2517,
item2518,18.99,desc2518,
item2519,19.99,desc2519,
item2520,20.99,desc2520,
item2521,21.99,desc2521,
item2522,22.99,desc2522,
item2523,23.99,desc2523,
item2524,24.99,desc2524,
item2525,25.99,desc2525,
item2526,26.99,desc2526,
item2527,27.99,desc2527,
item2528,28.99,desc2528,
item2529,29.99,desc2529,
item2530,30.99,desc2530,
item2531,31.99,desc2531,
item2532,32.99,desc2532,
item2533,33.99,desc2533,
item2534,34.99,desc2534,
item2535,35.99,desc2535,
item2536,36.99,desc2536,
item2537,37.99,desc2537,
item2538,38.99,desc2538,
item2539,39.99,desc2539,
item2540,40.99,desc2540,
item2541,41.99,desc2541,
item2542,42.99,desc2542,
item2543,43.99,desc2543,
item2544,44.99,desc2544,
item2545,45.99,desc2545,
item2546,46.99,desc2546,
item2547,47.99,desc2547,
item2548,48.99,desc2548,
item2549,49.99,desc2549,
item2550,50.99,desc2550,
item2551,51.99,desc2551,
item2552,52.99,desc2552,
item2553,53.99,desc2553,
item2554,54.99,desc2554,
item2555,55.99,desc2555,
item2556,56.99,desc2556,
item2557,57.99,desc2557,
item2558,58.99,desc2558,
item2559,59.99,desc2559,
item2560,60.99,desc2560,
item2561,61.99,desc2561,
item2562,62.99,desc2562,
item2563,63.99,desc2563,
item2564,64.99,desc2564,
item2565,65.99,desc2565,
item2566,66.99,desc2566,
item2567,67.99,desc2567,
item2568,68.99,desc2568,
item2569,69.99,desc2569,
item2570,70.99,desc2570,
item2571,71.99,desc2571,
item2572,72.99,desc2572,
item2573,73.99,desc2573,
item2574,74.99,desc2574,
item2575,75.99,desc2575,
item2576,76.99,desc2576,
item2577,77.99,desc2577,
item2578,78.99,desc2578,
item2579,79.99,desc2579,
item2580,80.99,desc2580,
item2581,81.99,desc2581,
item2582,82.99,desc2582,
item2583,83.99,desc2583,
item2584,84.99,desc2584,
item2585,85.99,desc2585,
item2586,86.99,desc2586,
item2587,87.99,desc2587,
item2588,88.99,desc2588,
item2589,89.99,desc2589,
item2590,90.99,desc2590,
item2591,91.99,desc2591,
item2592,92.99,desc2592,
item2593,93.99,desc2593,
item2594,94.99,desc2594,
item2595,95.99,desc2595,
item2596,96.99,desc2596,
item2597,97.99,desc2597,
item2598,98.99,desc2598,
item2599,99.99,desc2599,
item2600,0.99,desc2600,
item2601,1.99,desc2601,
item2602,2.99,desc2602,
item2603,3.99,desc2603,
item2604,4.99,desc2604,
item2605,5.99,desc2605,
item2606,6.99,desc2606,
item2607,7.99,desc2607,
item2608,8.99,desc2608,
item2609,9.99,desc2609,
item2610,10.99,desc2610,
item2611,11.99,desc2611,
item2612,12.99,desc2612,
item2613,13.99,desc2613,
item2614,14.99,desc2614,
item2615,15.99,desc2615,
item2616,16.99,desc2616,
item2617,17.99,desc2617,
item2618,18.99,desc2618,
item2619,19.99,desc2619,
item2620,20.99,desc2620,
item2621,21.99,desc2621,
item2622,22.99,desc2622,
item2623,23.99,desc2623,
item2624,24.99,desc2624,
item2625,25.99,desc2625,
item2626,26.99,desc2626,
item2627,27.99,desc2627,
item2628,28.99,desc2628,
item2629,29.99,desc2629,
item2630,30.99,desc2630,
item2631,31.99,desc2631,
item2632,32.99,desc2632,
item2633,33.99,desc2633,
item2634,34.99,desc2634,
item2635,35.99,desc2635,
item2636,36.99,desc2636,
item2637,37.99,desc2637,
item2638,38.99,desc2638,
item2639,39.99,desc2639,
item2640,40.99,desc2640,
item2641,41.99,desc2641,
item2642,42.99,desc2642,
item2643,43.99,desc2643,
item2644,44.99,desc2644,
item2645,45.99,desc2645,
item2646,46.99,desc2646,
item2647,47.99,desc2647,
item2648,48.99,desc2648,
item2649,49.99,desc2649,
item2650,50.99,desc2650,
item2651,51.99,desc2651,
item2652,52.99,desc2652,
item2653,53.99,desc2653,
item2654,54.99,desc2654,
item2655,55.99,desc2655,
item2656,56.99,desc2656,
item2657,57.99,desc2657,
item2658,58.99,desc2658,
item2659,59.99,desc2659,
item2660,60.99,desc2660,
item2661,61.99,desc2661,
item2662,62.99,desc2662,
item2663,63.99,desc2663,
item2664,64.99,desc2664,
item2665,65.99,desc2665,
item2666,66.99,desc2666,
item2667,67.99,desc2667,
item2668,68.99,desc2668,
item2669,69.99,desc2669,
item2670,70.99,desc2670,
item2671,71.99,desc2671,
item2672,72.99,desc2672,
item2673,73.99,desc2673,
item2674,74.99,desc2674,
item2675,75.99,desc2675,
item2676,76.99,desc2676,
item2677,77.99,desc2677,
item2678,78.99,desc2678,
item2679,79.99,desc2679,
item2680,80.99,desc2680,
item2681,81.99,desc2681,
item2682,82.99,desc2682,
item2683,83.99,desc2683,
item2684,84.99,desc2684,
item2685,85.99,desc2685,
item2686,86.99,desc2686,
item2687,87.99,desc2687,
item2688,88.99,desc2688,
item2689,89.99,desc2689,
item2690,90.99,desc2690,
item2691,91.99,desc2691,
item2692,92.99,desc2692,
item2693,93.99,desc2693,
item2694,94.99,desc2694,
item2695,95.99,desc2695,
item2696,96.99,desc2696,
item2697,97.99,desc2697,
item2698,98.99,desc2698,
item2699,99.99,desc2699,
item2700,0.99,desc2700,
item2701,1.99,desc2701,
item2702,2.99,desc2702,
item2703,3.99,desc2703,
item2704,4.99,desc2704,
item2705,5.99,desc2705,
item2706,6.99,desc2706,
item2707,7.99,desc2707,
item2708,8.99,desc2708,
item2709,9.99,desc2709,
item2710,10.99,desc2710,
item2711,11.99,desc2711,
item2712,12.99,desc2712,
item2713,13.99,desc2713,
item2714,14.99,desc2714,
item2715,15.99,desc2715,
item2716,16.99,desc2716,
item2717,17.99,desc2717,
item2718,18.99,desc2718,
item2719,19.99,desc2719,
item2720,20.99,desc2720,
item2721,21.99,desc2721,
item2722,22.99,desc2722,
item2723,23.99,desc2723,
item2724,24.99,desc2724,
item2725,25.99,desc2725,
item2726,26.99,desc2726,
item2727,27.99,desc2727,
item2728,28.99,desc2728,
item2729,29.99,desc2729,
item2730,30.99,desc2730,
item2731,31.99,desc2731,
item2732,32.99,desc2732,
item2733,33.99,desc2733,
item2734,34.99,desc2734,
item2735,35.99,desc2735,
item2736,36.99,desc2736,
item2737,37.99,desc2737,
item2738,38.99,desc2738,
item2739,39.99,desc2739,
item2740,40.99,desc2740,
item2741,41.99,desc2741,
item2742,42.99,desc2742,
item2743,43.99,desc2743,
item2744,44.99,desc2744,
item2745,45.99,desc2745,
item2746,46.99,desc2746,
item2747,47.99,desc2747,
item2748,48.99,desc2748,
item2749,49.99,desc2749,
item2750,50.99,desc2750,
item2751,51.99,desc2751,
item2752,52.99,desc2752,
item2753,53.99,desc2753,
item2754,54.99,desc2754,
item2755,55.99,desc2755,
item2756,56.99,desc2756,
item2757,57.99,desc2757,
item2758,58.99,desc2758,
item2759,59.99,desc2759,
item2760,60.99,desc2760,
item2761,61.99,desc2761,
item2762,62.99,desc2762,
item2763,63.99,desc2763,
item2764,64.99,desc2764,
item2765,65.99,desc2765,
item2766,66.99,desc2766,
item2767,67.99,desc2767,
item2768,68.99,desc2768,
item2769,69.99,desc2769,
item2770,70.99,desc2770,
item2771,71.99,desc2771,
item2772,72.99,desc2772,
item2773,73.99,desc2773,
item2774,74.99,desc2774,
item2775,75.99,desc2775,
item2776,76.99,desc2776,
item2777,77.99,desc2777,
item2778,78.99,desc2778,
item2779,79.99,desc2779,
item2780,80.99,desc2780,
item2781,81.99,desc2781,
item2782,82.99,desc2782,
item2783,83.99,desc2783,
item2784,84.99,desc2784,
item2785,85.99,desc2785,
item2786,86.99,desc2786,
item2787,87.99,desc2787,
item2788,88.99,desc2788,
item2789,89.99,desc2789,
item2790,90.99,desc2790,
item2791,91.99,desc2791,
item2792,92.99,desc2792,
item2793,93.99,desc2793,
item2794,94.99,desc2794,
item2795,95.99,desc2795,
item2796,96.99,desc2796,
item2797,97.99,desc2797,
item2798,98.99,desc2798,
item2799,99.99,desc2799,
item2800,0.99,desc2800,
item2801,1.99,desc2801,
item2802,2.99,desc2802,
item2803,3.99,desc2803,
item2804,4.99,desc2804,
item2805,5.99,desc2805,
item2806,6.99,desc2806,
item2807,7.99,desc2807,
item2808,8.99,desc2808,
item2809,9.99,desc2809,
item2810,10.99,desc2810,
item2811,11.99,desc2811,
item2812,12.99,desc2812,
item2813,13.99,desc2813,
item2814,14.99,desc2814,
item2815,15.99,desc2815,
item2816,16.99,desc2816,
item2817,17.99,desc2817,
item2818,18.99,desc2818,
item2819,19.99,desc2819,
item2820,20.99,desc2820,
item2821,21.99,desc2821,
item2822,22.99,desc2822,
item2823,23.99,desc2823,
item2824,24.99,desc2824,
item2825,25.99,desc2825,
item2826,26.99,desc2826,
item2827,27.99,desc2827,
item2828,28.99,desc2828,
item2829,29.99,desc2829,
item2830,30.99,desc2830,
item2831,31.99,desc2831,
item2832,32.99,desc2832,
item2833,33.99,desc2833,
item2834,34.99,desc2834,
item2835,35.99,desc2835,
item2836,36.99,desc2836,
item2837,37.99,desc2837,
item2838,38.99,desc2838,
item2839,39.99,desc2839,
item2840,40.99,desc2840,
item2841,41.99,desc2841,
item2842,42.99,desc2842,
item2843,43.99,desc2843,
item2844,44.99,desc2844,
item2845,45.99,desc2845,
item2846,46.99,desc2846,
item2847,47.99,desc2847,
item2848,48.99,desc2848,
item2849,49.99,desc2849,
item2850,50.99,desc2850,
item2851,51.99,desc2851,
item2852,52.99,desc2852,
item2853,53.99,desc2853,
item2854,54.99,desc2854,
item2855,55.99,desc2855,
item2856,56.99,desc2856,
item2857,57.99,desc2857,
item2858,58.99,desc2858,
item2859,59.99,desc2859,
item2860,60.99,desc2860,
item2861,61.99,desc2861,
item2862,62.99,desc2862,
item2863,63.99,desc2863,
item2864,64.99,desc2864,
item2865,65.99,desc2865,
item2866,66.99,desc2866,
item2867,67.99,desc2867,
item2868,68.99,desc2868,
item2869,69.99,desc2869,
item2870,70.99,desc2870,
item2871,71.99,desc2871,
item2872,72.99,desc2872,
item2873,73.99,desc2873,
item2874,74.99,desc2874,
item2875,75.99,desc2875,
item2876,76.99,desc2876,
item2877,77.99,desc2877,
item2878,78.99,desc2878,
item2879,79.99,desc2879,
item2880,80.99,desc2880,
item2881,81.99,desc2881,
item2882,82.99,desc2882,
item2883,83.99,desc2883,
item2884,84.99,desc2884,
item2885,85.99,desc2885,
item2886,86.99,desc2886,
item2887,87.99,desc2887,
item2888,88.99,desc2888,
item2889,89.99,desc2889,
item2890,90.99,desc2890,
item2891,91.99,desc2891,
item2892,92.99,desc2892,
item2893,93.99,desc2893,
item2894,94.99,desc2894,
item2895,95.99,desc2895,
item2896,96.99,desc2896,
item2897,97.99,desc2897,
item2898,98.99,desc2898,
item2899,99.99,desc2899,
item2900,0.99,desc2900,
item2901,1.99,desc2901,
item2902,2.99,desc2902,
item2903,3.99,desc2903,
item2904,4.99,desc2904,
item2905,5.99,desc2905,
item2906,6.99,desc2906,
item2907,7.99,desc2907,
item2908,8.99,desc2908,
item2909,9.99,desc2909,
item2910,10.99,desc2910,
item2911,11.99,desc2911,
item2912,12.99,desc2912,
item2913,13.99,desc2913,
item2914,14.99,desc2914,
item2915,15.99,desc2915,
item2916,16.99,desc2916,
item2917,17.99,desc2917,
item2918,18.99,desc2918,
item2919,19.99,desc2919,
item2920,20.99,desc2920,
item2921,21.99,desc2921,
item2922,22.99,desc2922,
item2923,23.99,desc2923,
item2924,24.99,desc2924,
item2925,25.99,desc2925,
item2926,26.99,desc2926,
item2927,27.99,desc2927,
item2928,28.99,desc2928,
item2929,29.99,desc2929,
item2930,30.99,desc2930,
item2931,31.99,desc2931,
item2932,32.99,desc2932,
item2933,33.99,desc2933,
item2934,34.99,desc2934,
item2935,35.99,desc2935,
item2936,36.99,desc2936,
item2937,37.99,desc2937,
item2938,38.99,desc2938,
item2939,39.99,desc2939,
item2940,40.99,desc2940,
item2941,41.99,desc2941,
item2942,42.99,desc2942,
item2943,43.99,desc2943,
item2944,44.99,desc2944,
item2945,45.99,desc2945,
item2946,46.99,desc2946,
item2947,47.99,desc2947,
item2948,48.99,desc2948,
item2949,49.99,desc2949,
item2950,50.99,desc2950,
item2951,51.99,desc2951,
item2952,52.99,desc2952,
item2953,53.99,desc2953,
item2954,54.99,desc2954,
item2955,55.99,desc2955,
item2956,56.99,desc2956,
item2957,57.99,desc2957,
item2958,58.99,desc2958,
item2959,59.99,desc2959,
item2960,60.99,desc2960,
item2961,61.99,desc2961,
item2962,62.99,desc2962,
item2963,63.99,desc2963,
item2964,64.99,desc2964,
item2965,65.99,desc2965,
item2966,66.99,desc2966,
item2967,67.99,desc2967,
item2968,68.99,desc2968,
item2969,69.99,desc2969,
item2970,70.99,desc2970,
item2971,71.99,desc2971,
item2972,72.99,desc2972,
item2973,73.99,desc2973,
item2974,74.99,desc2974,
item2975,75.99,desc2975,
item2976,76.99,desc2976,
item2977,77.99,desc2977,
item2978,78.99,desc2978,
item2979,79.99,desc2979,
item2980,80.99,desc2980,
item2981,81.99,desc2981,
item2982,82.99,desc2982,
item2983,83.99,desc2983,
item2984,84.99,desc2984,
item2985,85.99,desc2985,
item2986,86.99,desc2986,
item2987,87.99,desc2987,
item2988,88.99,desc2988,
item2989,89.99,desc2989,
item2990,90.99,desc2990,
item2991,91.99,desc2991,
item2992,92.99,desc2992,
item2993,93.99,desc2993,
item2994,94.99,desc2994,
item2995,95.99,desc2995,
item2996,96.99,desc2996,
item2997,97.99,desc2997,
item2998,98.99,desc2998,
item2999,99.99,desc2999,
item3000,0.99,desc3000,
item3001,1.99,desc3001,
item3002,2.99,desc3002,
item3003,3.99,desc3003,
item3004,4.99,desc3004,
item3005,5.99,desc3005,
item3006,6.99,desc3006,
item3007,7.99,desc3007,
item3008,8.99,desc3008,
item3009,9.99,desc3009,
item3010,10.99,desc3010,
item3011,11.99,desc3011,
item3012,12.99,desc3012,
item3013,13.99,desc3013,
item3014,14.99,desc3014,
item3015,15.99,desc3015,
item3016,16.99,desc3016,
item3017,17.99,desc3017,
item3018,18.99,desc3018,
item3019,19.99,desc3019,
item3020,20.99,desc3020,
item3021,21.99,desc3021,
item3022,22.99,desc3022,
item3023,23.99,desc3023,
item3024,24.99,desc3024,
item3025,25.99,desc3025,
item3026,26.99,desc3026,
item3027,27.99,desc3027,
item3028,28.99,desc3028,
item3029,29.99,desc3029,
item3030,30.99,desc3030,
item3031,31.99,desc3031,
item3032,32.99,desc3032,
item3033,33.99,desc3033,
item3034,34.99,desc3034,
item3035,35.99,desc3035,
item3036,36.99,desc3036,
item3037,37.99,desc3037,
item3038,38.99,desc3038,
item3039,39.99,desc3039,
item3040,40.99,desc3040,
item3041,41.99,desc3041,
item3042,42.99,desc3042,
item3043,43.99,desc3043,
item3044,44.99,desc3044,
item3045,45.99,desc3045,
item3046,46.99,desc3046,
item3047,47.99,desc3047,
item3048,48.99,desc3048,
item3049,49.99,desc3049,
item3050,50.99,desc3050,
item3051,51.99,desc3051,
item3052,52.99,desc3052,
item3053,53.99,desc3053,
item3054,54.99,desc3054,
item3055,55.99,desc3055,
item3056,56.99,desc3056,
item3057,57.99,desc3057,
item3058,58.99,desc3058,
item3059,59.99,desc3059,
item3060,60.99,desc3060,
item3061,61.99,desc3061,
item3062,62.99,desc3062,
item3063,63.99,desc3063,
item3064,64.99,desc3064,
item3065,65.99,desc3065,
item3066,66.99,desc3066,
item3067,67.99,desc3067,
item3068,68.99,desc3068,
item3069,69.99,desc3069,
item3070,70.99,desc3070,
item3071,71.99,desc3071,
item3072,72.99,desc3072,
item3073,73.99,desc3073,
item3074,74.99,desc3074,
item3075,75.99,desc3075,
item3076,76.99,desc3076,
item3077,77.99,desc3077,
item3078,78.99,desc3078,
item3079,79.99,desc3079,
item3080,80.99,desc3080,
item3081,81.99,desc3081,
item3082,82.99,desc3082,
item3083,83.99,desc3083,
item3084,84.99,desc3084,
item3085,85.99,desc3085,
item3086,86.99,desc3086,
item3087,87.99,desc3087,
item3088,88.99,desc3088,
item3089,89.99,desc3089,
item3090,90.99,desc3090,
item3091,91.99,desc3091,
item3092,92.99,desc3092,
item3093,93.99,desc3093,
item3094,94.99,desc3094,
item3095,95.99,desc3095,
item3096,96.99,desc3096,
item3097,97.99,desc3097,
item3098,98.99,desc3098,
item3099,99.99,desc3099,
item3100,0.99,desc3100,
item3101,1.99,desc3101,
item3102,2.99,desc3102,
item3103,3.99,desc3103,
item3104,4.99,desc3104,
item3105,5.99,desc3105,
item3106,6.99,desc3106,
item3107,7.99,desc3107,
item3108,8.99,desc3108,
item3109,9.99,desc3109,
item3110,10.99,desc3110,
item3111,11.99,desc3111,
item3112,12.99,desc3112,
item3113,13.99,desc3113,
item3114,14.99,desc3114,
item3115,15.99,desc3115,
item3116,16.99,desc3116,
item3117,17.99,desc3117,
item3118,18.99,desc3118,
item3119,19.99,desc3119,
item3120,20.99,desc3120,
item3121,21.99,desc3121,
item3122,22.99,desc3122,
item3123,23.99,desc3123,
item3124,24.99,desc3124,
item3125,25.99,desc3125,
item3126,26.99,desc3126,
item3127,27.99,desc3127,
item3128,28.99,desc3128,
item3129,29.99,desc3129,
item3130,30.99,desc3130,
item3131,31.99,desc3131,
item3132,32.99,desc3132,
item3133,33.99,desc3133,
item3134,34.99,desc3134,
item3135,35.99,desc3135,
item3136,36.99,desc3136,
item3137,37.99,desc3137,
item3138,38.99,desc3138,
item3139,39.99,desc3139,
item3140,40.99,desc3140,
item3141,41.99,desc3141,
item3142,42.99,desc3142,
item3143,43.99,desc3143,
item3144,44.99,desc3144,
item3145,45.99,desc3145,
item3146,46.99,desc3146,
item3147,47.99,desc3147,
item3148,48.99,desc3148,
item3149,49.99,desc3149,
item3150,50.99,desc3150,
item3151,51.99,desc3151,
item3152,52.99,desc3152,
item3153,53.99,desc3153,
item3154,54.99,desc3154,
item3155,55.99,desc3155,
item3156,56.99,desc3156,
item3157,57.99,desc3157,
item3158,58.99,desc3158,
item3159,59.99,desc3159,
item3160,60.99,desc3160,
item3161,61.99,desc3161,
item3162,62.99,desc3162,
item3163,63.99,desc3163,
item3164,64.99,desc3164,
item3165,65.99,desc3165,
item3166,66.99,desc3166,
item3167,67.99,desc3167,
item3168,68.99,desc3168,
item3169,69.99,desc3169,
item3170,70.99,desc3170,
item3171,71.99,desc3171,
item3172,72.99,desc3172,
item3173,73.99,desc3173,
item3174,74.99,desc3174,
item3175,75.99,desc3175,
item3176,76.99,desc3176,
item3177,77.99,desc3177,
item3178,78.99,desc3178,
item3179,79.99,desc3179,
item3180,80.99,desc3180,
item3181,81.99,desc3181,
item3182,82.99,desc3182,
item3183,83.99,desc3183,
item3184,84.99,desc3184,
item3185,85.99,desc3185,
item3186,86.99,desc3186,
item3187,87.99,desc3187,
item3188,88.99,desc3188,
item3189,89.99,desc3189,
item3190,90.99,desc3190,
item3191,91.99,desc3191,
item3192,92.99,desc3192,
item3193,93.99,desc3193,
item3194,94.99,desc3194,
item3195,95.99,desc3195,
item3196,96.99,desc3196,
item3197,97.99,desc3197,
item3198,98.99,desc3198,
item3199,99.99,desc3199,
item3200,0.99,desc3200,
item3201,1.99,desc3201,
item3202,2.99,desc3202,
item3203,3.99,desc3203,
item3204,4.99,desc3204,
item3205,5.99,desc3205,
item3206,6.99,desc3206,
item3207,7.99,desc3207,
item3208,8.99,desc3208,
item3209,9.99,desc3209,
item3210,10.99,desc3210,
item3211,11.99,desc3211,
item3212,12.99,desc3212,
item3213,13.99,desc3213,
item3214,14.99,desc3214,
item3215,15.99,desc3215,
item3216,16.99,desc3216,
item3217,17.99,desc3217,
item3218,18.99,desc3218,
item3219,19.99,desc3219,
item3220,20.99,desc3220,
item3221,21.99,desc3221,
item3222,22.99,desc3222,
item3223,23.99,desc3223,
item3224,24.99,desc3224,
item3225,25.99,desc3225,
item3226,26.99,desc3226,
item3227,27.99,desc3227,
item3228,28.99,desc3228,
item3229,29.99,desc3229,
item3230,30.99,desc3230,
item3231,31.99,desc3231,
item3232,32.99,desc3232,
item3233,33.99,desc3233,
item3234,34.99,desc3234,
item3235,35.99,desc3235,
item3236,36.99,desc3236,
item3237,37.99,desc3237,
item3238,38.99,desc3238,
item3239,39.99,desc3239,
item3240,40.99,desc3240,
item3241,41.99,desc3241,
item3242,42.99,desc3242,
item3243,43.99,desc3243,
item3244,44.99,desc3244,
item3245,45.99,desc3245,
item3246,46.99,desc3246,
item3247,47.99,desc3247,
item3248,48.99,desc3248,
item3249,49.99,desc3249,
item3250,50.99,desc3250,
item3251,51.99,desc3251,
item3252,52.99,desc3252,
item3253,53.99,desc3253,
item3254,54.99,desc3254,
item3255,55.99,desc3255,
item3256,56.99,desc3256,
item3257,57.99,desc3257,
item3258,58.99,desc3258,
item3259,59.99,desc3259,
item3260,60.99,desc3260,
item3261,61.99,desc3261,
item3262,62.99,desc3262,
item3263,63.99,desc3263,
item3264,64.99,desc3264,
item3265,65.99,desc3265,
item3266,66.99,desc3266,
item3267,67.99,desc3267,
item3268,68.99,desc3268,
item3269,69.99,desc3269,
item3270,70.99,desc3270,
item3271,71.99,desc3271,
item3272,72.99,desc3272,
item3273,73.99,desc3273,
item3274,74.99,desc3274,
item3275,75.99,desc3275,
item3276,76.99,desc3276,
item3277,77.99,desc3277,
item3278,78.99,desc3278,
item3279,79.99,desc3279,
item3280,80.99,desc3280,
item3281,81.99,desc3281,
item3282,82.99,desc3282,
item3283,83.99,desc3283,
item3284,84.99,desc3284,
item3285,85.99,desc3285,
item3286,86.99,desc3286,
item3287,87.99,desc3287,
item3288,88.99,desc3288,
item3289,89.99,desc3289,
item3290,90.99,desc3290,
item3291,91.99,desc3291,
item3292,92.99,desc3292,
item3293,93.99,desc3293,
item3294,94.99,desc3294,
item3295,95.99,desc3295,
item3296,96.99,desc3296,
item3297,97.99,desc3297,
item3298,98.99,desc3298,
item3299,99.99,desc3299,
item3300,0.99,desc3300,
item3301,1.99,desc3301,
item3302,2.99,desc3302,
item3303,3.99,desc3303,
item3304,4.99,desc3304,
item3305,5.99,desc3305,
item3306,6.99,desc3306,
item3307,7.99,desc3307,
item3308,8.99,desc3308,
item3309,9.99,desc3309,
item3310,10.99,desc3310,
item3311,11.99,desc3311,
item3312,12.99,desc3312,
item3313,13.99,desc3313,
item3314,14.99,desc3314,
item3315,15.99,desc3315,
item3316,16.99,desc3316,
item3317,17.99,desc3317,
